Subject,Topic,SubTopic,Question,Answer,Done,ReviewLater,Duplicate,LessImportant,Starred,Order,SubjectOrder,TopicOrder,SubTopicOrder,SrsDue,SrsStreak
High Yield,OOP,Polymorphism,when is method overriding vs method hiding applicable,,true,false,false,false,false,0,0,0,5,2026-08-18,1
High Yield,OOP,Association,Definition,,false,false,false,false,false,0,0,0,6,,0
High Yield,OOP,Aggregation,Definition,,false,false,false,false,false,0,0,0,7,,0
High Yield,OOP,Composition,Definition,,false,false,false,false,false,0,0,0,8,,0
High Yield,OOP,Composition,What relationship does Composition form,,false,false,false,false,false,0,0,0,8,,0
High Yield,OOP,Composition,Inheritance vs Composition,,false,false,false,false,false,0,0,0,8,,0
High Yield,OOP,Composition,How will you choose Inheritance or Composition,,false,false,false,false,false,0,0,0,8,,0
High Yield,OOP,Composition,Explain benefit of Composition over Inheritance with a use case,• Department class getListOfEmployees where Employee class extended as PermanantEmployees / ContractEmployees also can be accomodated,false,false,false,false,false,0,0,0,8,,0
High Yield,OOP,Cohesion,"Definition — What, When, Where, Why & How",,true,false,false,false,false,0,0,0,9,2026-08-18,1
High Yield,OOP,Coupling,"Definition — What, When, Where, Why & How",,true,false,false,false,false,0,0,0,10,2026-08-18,1
High Yield,OOP,Misc,Constructor vs Method,,true,false,false,false,false,0,0,0,11,2026-08-18,1
High Yield,OOP,Misc,Constructor Chaining (this() vs super()),,false,false,false,false,false,0,0,0,11,,0
High Yield,OOP,Misc,this vs super,,true,false,false,false,false,0,0,0,11,2026-08-18,1
High Yield,OOP,Misc,Functional Interface,,true,false,false,false,false,0,0,0,11,2026-08-18,1
High Yield,OOP,Misc,Marker Interface,,true,false,false,false,false,0,0,0,11,2026-08-18,1
High Yield,OOP,Misc,Final Class vs Final Method vs Final Variable,,true,false,false,false,false,0,0,0,11,2026-08-18,1
High Yield,OOP,Nested Classes,Definition,,false,false,false,false,false,0,0,0,12,,0
High Yield,OOP,Nested Classes,"Types — What, When, Where, Why & How",,false,false,false,false,false,0,0,0,12,,0
High Yield,OOP,SOLID,Explain with examples,,false,true,false,false,false,0,0,0,13,2026-08-18,0
High Yield,OOP,GOF,Definition,,true,false,false,false,false,0,0,0,14,2026-08-18,1
High Yield,OOP,GOF,All categories — List down types for each,,true,false,false,false,false,0,0,0,14,2026-08-18,1
High Yield,OOP,GOF,"Example implementation for,",• Creational ◦ Singleton ◦ Factory ◦ Builder • Structural ◦ Adapter ◦ Facade ◦ Proxy • Behavioural ◦ Observer ◦ Strategy ◦ Template Method (Example — validation using interface & abstract),false,false,false,false,false,0,0,0,14,,0
High Yield,OOP,Scenario Based,"Interface or Abstract Class, which would you choose for a payment system?",,true,false,false,false,false,0,0,0,15,2026-08-18,1
High Yield,OOP,Scenario Based,"Inheritance or Composition, which is better and why?",,true,false,false,false,false,0,0,0,15,2026-08-18,1
High Yield,OOP,Scenario Based,"How would you design a notification framework supporting Email, SMS, Push, WhatsApp?",,true,false,false,false,false,0,0,0,15,2026-08-18,1
High Yield,OOP,Scenario Based,Explain Parent obj = new Child();. Which methods and variables are accessible?,,true,false,false,false,false,0,0,0,15,2026-08-18,1
High Yield,OOP,Scenario Based,Explain Dynamic Method Dispatch internally.,,false,false,false,false,false,0,0,0,15,,0
High Yield,OOP,Scenario Based,Two interfaces have the same default method. How do you resolve it?,,true,false,false,false,false,0,0,0,15,2026-08-18,1
High Yield,OOP,Scenario Based,Why is programming to interfaces considered a best practice?,,true,false,false,false,false,0,0,0,15,2026-08-18,1
High Yield,OOP,Scenario Based,Refactor a tightly coupled design into a loosely coupled one.,,true,false,false,false,false,0,0,0,15,2026-08-18,1
High Yield,OOP,Scenario Based,Design a plugin architecture using OOP principles.,,false,false,false,false,false,0,0,0,15,,0
High Yield,OOP,Scenario Based,A class has 15 constructor parameters. How would you redesign it?,,false,true,false,false,false,0,0,0,15,2026-08-18,0
High Yield,OOP,Scenario Based,How would you model a payment gateway using abstraction and polymorphism?,,false,false,false,false,false,0,0,0,15,,0
High Yield,OOP,Scenario Based,Explain a real production example where composition helped more than inheritance.,,false,true,false,false,false,0,0,0,15,2026-08-18,0
High Yield,CORE JAVA,General,Features of Java,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,JVM,JDK architecture,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,JVM,How java code is executed,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,JVM,JVM Architecture,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,JVM,Explain each JVM sections and its components role,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Garbage Collection & Memory Management,"Explain JVM memory structure (Heap, Stack, Metaspace)",,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Garbage Collection & Memory Management,Heap vs Stack vs Metaspace,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Garbage Collection & Memory Management,"Deep dive: Heap Memory (Eden, S0, S1, Tenured)",,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Garbage Collection & Memory Management,Explain object life cycle,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Garbage Collection & Memory Management,"What are the reference types (Strong, Soft, Weak, Phantom)",,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Garbage Collection & Memory Management,What is Garbage collection,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Garbage Collection & Memory Management,What is GC Roots & Reachability?,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Garbage Collection & Memory Management,What is STW (Stop-The-World)?,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Garbage Collection & Memory Management,What is Mark & Sweep & Concurrent Mark & Sweep?,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Garbage Collection & Memory Management,"List all GC events, when & why it happens (Minor, Major, Full GC)",,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Garbage Collection & Memory Management,"List all GC algorithms, Goal, Characteristics & JVM flags",,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Garbage Collection & Memory Management,G1 vs Parallel GC,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Garbage Collection & Memory Management,Why G1 is preferred? (Fragmented GC & Region-based memory),,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Garbage Collection & Memory Management,Can we force GC?,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Garbage Collection & Memory Management,What is memory leaks & when does it occur,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Garbage Collection & Memory Management,What is OutOfMemoryError & when does it occur,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Garbage Collection & Memory Management,Heap Dump vs Thread Dump,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Garbage Collection & Memory Management,"Have you used any JVM dump / monitoring tools? (JVisualVM, JConsole, Eclipse MAT, JMC)",,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Garbage Collection & Memory Management,"How will you troubleshoot OutOfMemoryError in production (Heap Dump, Thread Dump, GC Logs, Tools)",,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Garbage Collection & Memory Management,Have you done JVM tuning in real time?,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Error & Exception,Exception Diagram (Throwable hierarchy),,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Error & Exception,Exception vs Error vs Throwable,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Error & Exception,Checked vs Unchecked Exception,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Error & Exception,FileNotFoundException type,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Error & Exception,try_catch_finally flow,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Error & Exception,Multi-catch (Handling multiple types),,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Error & Exception,Order of exception hierarchy and catch order,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Error & Exception,Return in try vs finally,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Error & Exception,Can we stop finally block from executing?,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Error & Exception,Exception propagation (Delegating to caller),,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Error & Exception,Stack unwinding,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Error & Exception,throw vs throws,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Error & Exception,Chained exceptions,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Error & Exception,Suppressed exceptions,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Error & Exception,Try-with-resources,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Error & Exception,Custom exceptions (Exception vs RuntimeException),,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Error & Exception,Exception handling with method overriding,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Error & Exception,StackOverflowError vs OutOfMemoryError,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Error & Exception,ConcurrentModificationException,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Error & Exception,Design patterns in exception handling,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Error & Exception,Exception handling best practices,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Error & Exception,How to handle custom exceptions in Spring Boot,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Error & Exception,@ExceptionHandler vs @ControllerAdvice,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Error & Exception,Transaction rollback and exceptions,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Error & Exception,Exception handling in CompletableFuture,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Keywords & Modifiers,Why no pointers in Java,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Keywords & Modifiers,Call by Value vs Call by Reference in Java,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Keywords & Modifiers,Can we overload main method in Java?,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Keywords & Modifiers,"Access & Control Modifiers: private, static, final (variable, method, class)",,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Keywords & Modifiers,"static - block, import, nested class",,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Keywords & Modifiers,default methods (Interface evolution),,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Keywords & Modifiers,synchronized,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Keywords & Modifiers,volatile,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Keywords & Modifiers,transient,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Keywords & Modifiers,Final vs Finally vs Finalize,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Keywords & Modifiers,When finalize method is called,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Strings,Ways to create Strings in Java (Literals vs new String()),,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Strings,"String s1=""abc"" vs String s2=new String(""abc""): Object creation & memory locations",,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Strings,Stack vs Heap memory in Java,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Strings,String Pool & memory layout,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Strings,intern() method and String interning,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Strings,Immutability concepts: What is an immutable class?,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Strings,Why String is immutable,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Strings,Why String is final,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Strings,String hashCode caching & HashMap with String keys,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Strings,Password handling: String vs char[] (Security & memory considerations),,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Strings,Object equality: == vs equals() vs compareTo(),,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Strings,Things to consider when overriding/using equals() & hashCode(),,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Strings,"String utility methods & common operations (replace vs replaceAll, getBytes vs toCharArray)",,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Strings,split vs splice vs StringTokenizer,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Strings,String concatenation internals: Compile-time vs runtime concatenation,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Strings,Why excessive String concatenation hurts performance,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Strings,"String vs StringBuilder vs StringBuffer (Mutable vs Immutable, Thread safety)",,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Strings,"Creating custom immutable classes & handling mutability (Getter/Setter rules, defensive copying)",,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Strings,Can we have an immutable constructor?,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Strings,substring() changes across Java versions,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Strings,Compact Strings (Java 9+),,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Strings,G1 String Deduplication,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Strings,Reverse String / Palindrome / Anagram (Coding problems),,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Strings,Split CSV string using Stream API and print (Coding problem),,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,What are Collections? (Java Collections Framework vs java.util vs Collections utility class),,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,Collections Hierarchy & Collection Diagram,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,List vs Set vs Map vs Queue,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,Decision Flowchart: How to select the right Collection for real-world scenarios,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,Time Complexities of common collection operations,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,Difference between Array and Collection,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,Difference between Set and List,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,"ArrayList vs LinkedList (Internal workings, differences, and trade-offs)",,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,"Default capacities: List (10), Map (16 buckets), Set (16 via internal HashMap)",,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,Creating a custom ArrayList to disallow duplicates,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,How to remove duplicates from a List without using a Set,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,HashSet internal working,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,HashMap vs HashSet (Difference and internal reliance),,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,Which one is faster: Set or HashMap? (Performance comparison & internal explanation),,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,Tricky: How Set allows duplicate custom objects if equals() and hashCode() are not overridden,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,equals() vs hashCode() contract & hashing basics,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,What is a Hash Collision & Collision resolution techniques,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,"HashMap internal working (DSA basics, indexing, load factor, resizing, treeification)",,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,Common HashMap methods (including checking if a HashMap contains a specific value),,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,HashMap vs LinkedHashMap vs TreeMap,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,Understanding TreeMap in Java and Red-Black Trees,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,HashMap vs Hashtable (Differences & internal working),,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,Is HashMap thread-safe?,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,Synchronized collections vs Concurrent collections,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,"ConcurrentHashMap: Internal locking mechanism, null key/value restrictions, and why it is preferred over Hashtable",,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,ArrayDeque vs Stack (Why ArrayDeque is preferred over Legacy Stack),,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,PriorityQueue (Heap-based ordering & internal working),,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,Iterator vs ListIterator vs Enumeration,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,Fail-Fast vs Fail-Safe Iterators in Java,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,Objects ordering: Comparable vs Comparator,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,compareTo() method usage and implementation,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,"Sorting objects based on attributes (e.g., ID, Name) using Comparable and Comparator",,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,Creating custom Comparators using lambda expressions & utility methods,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,Collections class static utility methods,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,"Immutable vs Unmodifiable collections (e.g., List.of() vs Collections.unmodifiableList())",,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,"Collections vs Streams (Differences, performance, and memory usage)",,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Collection Framework,Working with Streams on Collections,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Java 8,Lambda Expressions,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Java 8,Stream API,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Java 8,Functional Interfaces,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Java 8,Method References,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Java 8,Default and Static Methods,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Java 8,Optional Class,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Java 8,New Date and Time API,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Java 8,Base64 Encoding and Decoding,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,"Java 17, 21, 25",Sealed Classes and Interfaces,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,"Java 17, 21, 25",Records,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,"Java 17, 21, 25",Pattern Matching for `instanceof`,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,"Java 17, 21, 25",Switch Expressions,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,"Java 17, 21, 25",Text Blocks,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,"Java 17, 21, 25",Helpful NullPointerExceptions,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,"Java 17, 21, 25",Virtual Threads,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,"Java 17, 21, 25",Pattern Matching for `switch`,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,"Java 17, 21, 25",Record Patterns,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,"Java 17, 21, 25",Sequenced Collections Framework,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,"Java 17, 21, 25",Generational ZGC,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,"Java 17, 21, 25",UTF-8 by Default,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,"Java 17, 21, 25",Unnamed Variables and Patterns,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,"Java 17, 21, 25",Stream Gatherers,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,"Java 17, 21, 25",Compact Object Headers,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,"Java 17, 21, 25",Foreign Function and Memory API,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,"Java 17, 21, 25",Scoped Values,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,"Java 17, 21, 25",Markdown Documentation Comments,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,"Java 17, 21, 25",Implicitly Declared Classes and Instance Main Methods,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Multithreading Fundamentals & Concepts,What is Multithreading & Concurrency?,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Multithreading Fundamentals & Concepts,What is the need for threads in Java?,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Multithreading Fundamentals & Concepts,Process vs Thread (Process-based vs Thread-based Multitasking),,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Multithreading Fundamentals & Concepts,Concurrency vs Parallelism,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Thread Creation & Execution,"Ways to create a thread: Thread class, Runnable interface, Callable interface",,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Thread Creation & Execution,Create a thread using Thread,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Thread Creation & Execution,Create a thread using Runnable,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Thread Creation & Execution,Create a thread using Callable,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Thread Creation & Execution,How to run a thread: start() vs run(),,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Thread Creation & Execution,What happens when calling start() twice on the same thread?,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Thread Creation & Execution,Runnable vs Callable,,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Thread Lifecycle & Control Methods,Thread Lifecycle & States (Thread.State),,false,false,false,false,false,0,0,1,0,,0
High Yield,CORE JAVA,Thread Lifecycle & Control Methods,Thread Priority & Thread Naming,,false,false,false,false,false,0,0,1,0,,0
